index,x1,x2,x3,x4,y1,y2,y3,y4
8467,4784,9258,3111,1791,9603,399,689,7707
8468,5142,5905,9621,2744,2165,7499,3776,7142
8469,4172,6696,551,6157,3924,1961,1338,1214
8470,1918,5402,1893,6306,4813,8096,2224,7619
8471,8879,9751,1714,1431,6098,9209,8837,3464
8472,8470,7963,5458,1304,9718,5257,5312,47
8473,319,4479,7383,3875,8353,1296,1243,1629
8474,9899,6012,566,8456,8499,5036,5476,2218
8475,7300,1066,7910,3454,5189,3094,5038,1615
8476,6878,1238,3955,2073,6142,128,9079,6874
8477,246,6345,8693,3926,4368,9188,5433,9418
8478,9038,1848,1669,2735,1450,6950,6975,4094
8479,7953,7647,5953,841,8950,7617,266,5029
8480,6727,6117,6184,6159,2407,9181,2599,9785
8481,988,4060,7228,4355,834,7129,8788,4596
8482,9994,2209,2299,7292,3545,2433,9333,6906
8483,7866,5266,9129,679,9621,5542,9197,8239
8484,8720,1881,3002,3702,7112,4301,6550,1627
8485,2473,7355,7513,8067,396,5260,5446,5772
8486,7291,5412,4347,9717,4706,7167,2414,1771
8487,5066,7759,252,2168,6536,6216,1034,5730
8488,6746,151,5193,5572,9087,4270,8882,6485
8489,9973,6399,2757,943,5437,4535,1653,8516
8490,9804,3569,4683,5373,8329,1840,7314,1728
8491,2563,6637,9657,2239,4956,6522,331,6142
8492,904,6222,3632,7403,1946,1986,8938,1590
8493,891,3578,9159,8115,29,1444,9585,9845
8494,2220,8661,786,2658,5740,7012,7462,1370
8495,5249,9826,9287,8553,9997,9046,5986,8721
8496,1280,6603,4,331,5309,2005,7007,120
8497,3874,9686,6777,4369,5850,222,5067,4579
8498,9401,3361,7178,2969,1042,7558,6973,8298
8499,9065,1795,5946,1722,4185,8625,7663,7703
8500,6021,441,9399,1173,904,3997,6648,9211
8501,3065,3721,9925,2823,8520,2639,6759,6517
8502,6957,5451,6281,41,7456,6432,7438,7949
8503,818,8227,338,7742,7108,3991,2560,2449
8504,7052,3587,3992,4339,8422,7540,9262,1197
8505,7762,1678,4671,3409,1427,2191,1205,4694
8506,626,8963,2882,205,3355,5172,4904,7547
8507,4075,6935,566,3043,9165,1248,6712,5258
8508,3232,4523,2534,6627,9310,9697,928,3258
8509,2267,535,6230,7825,8139,7269,7350,9631
8510,3563,8161,2983,555,7567,4204,8214,4756
8511,775,5218,8586,2725,1015,9391,7617,4048
8512,600,6138,3832,6186,394,6074,8908,8816
8513,8310,5054,899,7747,8129,9883,4236,7763
8514,6187,5740,3521,6234,7058,5816,4879,297
8515,9693,2562,6912,2691,8027,8854,3982,5063
8516,9872,1836,4421,3992,894,3839,8936,8099
8517,404,2466,6055,8221,1240,9225,157,6861
8518,79,6076,1023,8103,157,3541,6156,140
8519,334,4537,2134,7613,6020,1333,7755,4395
8520,5780,2213,3572,2966,6258,4239,2323,9320
8521,281,9722,5232,1783,6840,2273,3678,1295
8522,5996,6319,9462,4311,355,5821,7747,34
8523,7330,5742,480,1457,1285,3609,7727,4315
8524,483,9752,4241,9152,1659,1446,2318,1005
8525,1376,2298,4347,8497,9953,7805,6978,2750
8526,6551,1490,4555,4613,3940,2149,395,4813
8527,5081,7362,8896,4048,6647,5097,7418,6879
8528,512,5860,8373,8265,7831,7524,9066,7386
8529,5904,4441,9885,7180,4709,2037,1460,4567
8530,7541,2215,2318,4977,537,2895,1341,1714
8531,5554,5150,3618,466,8589,6026,5147,4070
8532,2710,3760,6375,9104,9701,8728,913,2732
8533,7144,4765,7144,7713,6260,5884,2095,846
8534,466,173,674,5872,8217,4910,7222,7925
8535,8605,4000,5524,1424,4255,826,7525,2447
8536,6215,623,5477,7939,7539,4651,2674,7702
8537,1607,1853,840,5261,3118,1457,9729,4947
8538,7972,7522,5169,7537,763,1448,337,5854
8539,9969,9579,4182,6770,7826,5821,2908,5270
8540,4002,8243,111,5195,1005,8730,6194,9058
8541,7663,7735,4189,3901,8906,4187,6998,9289
8542,4259,1366,247,724,228,9091,1500,9872
8543,9771,9041,2530,2008,9891,8819,3291,664
8544,3938,9107,7412,2611,8692,7937,2792,1722
8545,7599,5785,5542,5547,4078,252,7207,4987
8546,6681,7768,4858,722,7797,50,8990,6593
8547,9901,6718,9882,2369,3273,1178,4724,5065
8548,4219,2296,1031,3701,7010,9186,5286,372
8549,5613,9473,8037,6903,2571,833,1245,401
8550,550,1419,9539,3704,4721,7436,8420,6450
8551,1463,4709,7015,8954,5201,5741,642,9998
8552,9381,9308,4660,5165,9886,7611,5485,6561
8553,4893,4561,3669,2199,5755,4646,1109,1307
8554,9885,4849,2582,9151,9472,4413,2806,2509
8555,3461,5420,1942,8004,6827,7148,7849,836
8556,8759,8800,2366,223,1868,6929,4976,6572
8557,9366,4366,9509,4852,898,4867,6202,7370
8558,1094,6249,1828,1904,3648,8058,2082,4485
8559,1923,6870,856,5284,816,3515,9195,620
8560,5002,7821,3967,1089,3772,9500,4823,7737
8561,7862,125,2156,7344,5815,3676,8099,1198
8562,9962,5710,1244,4591,8591,1597,8766,8517
8563,5712,4836,1916,8897,6655,5401,5906,5355
8564,4482,1750,7298,8067,3694,1308,1241,6001
8565,2890,6741,4270,2928,7598,4330,6283,4920
8566,1909,8196,5781,5530,6165,5231,6523,556
8567,5009,6036,1122,9393,7262,2876,6906,5036
8568,9504,6486,2047,1149,2880,256,6703,6206
8569,9671,2917,6715,8155,9724,4099,8719,7694
8570,6990,9078,950,5770,8503,4623,3933,8950
8571,4088,1748,2087,3483,2747,7507,7723,4616
8572,8013,8941,1851,1248,1584,4328,8561,7993
8573,8438,8260,2873,7417,7770,2512,2052,5789
8574,6261,5819,5824,6528,98,6393,7114,6029
8575,1963,1222,7055,4621,9690,3131,7593,1902
8576,6001,613,7236,9914,1970,7632,5177,1146
8577,8472,8622,7721,2256,5424,81,8578,2973
8578,5484,9872,3870,2370,3850,4077,6572,3922
8579,9896,4582,9637,4708,3186,4875,7159,6722
8580,5216,7399,7880,9962,1958,8152,6760,3680
8581,4523,4646,3686,4336,3686,6779,7204,3846
8582,6202,1553,7223,1122,8956,8748,7068,9820
8583,2379,8524,8939,8783,7123,4575,9261,423
8584,5208,6832,9890,8637,3720,1960,3866,6054
8585,9499,2499,9572,8451,7985,7498,8636,8745
8586,7898,5517,4324,7688,5892,4960,8801,695
8587,5420,7461,950,2411,5098,4070,8949,8883
8588,8618,7195,926,1867,184,7805,4755,5032
8589,1909,3020,1579,2787,3251,4519,7690,2953
8590,6877,6827,8143,7726,3210,2349,5635,750
8591,8256,4230,1745,309,3201,7791,2937,2457
8592,1670,5848,5066,890,6715,9194,7233,6659
8593,6599,7251,4582,5010,2392,1172,1169,4972
8594,970,4413,6115,8383,2339,9649,6710,6517
8595,6941,6489,4681,6801,1079,3372,7857,9951
8596,6950,7444,8654,9030,438,7836,4514,6486
8597,9257,9252,7026,2771,2642,8357,8937,9486
8598,3200,5598,5745,2400,8349,6063,9031,4302
8599,7832,4850,4111,2109,5840,1326,9535,1688
8600,5587,5858,5812,4909,7405,9527,3473,6913
8601,7042,1282,7932,6887,9271,9357,3116,829
8602,5568,8537,2536,4800,2591,6228,3124,2564
8603,293,3788,2163,5941,7971,6532,8419,5996
8604,7823,6503,213,6297,9016,7830,9594,8441
8605,5652,3827,8311,7485,2807,7070,9851,6958
8606,8791,6141,5580,6363,7208,2373,4959,8117
8607,4911,5682,3815,4681,2496,3011,9751,4897
8608,6236,9625,797,1205,9310,6565,4411,5470
8609,6217,6443,2088,9731,6086,7680,4319,9546
8610,75,2351,9121,8060,3377,5265,4299,9991
8611,7376,9280,2013,7368,268,6401,4809,6309
8612,98,6856,7100,8046,8696,5448,3081,4951
8613,9201,767,5992,7649,4701,7001,1907,3618
8614,8032,614,1,1999,4854,5138,287,117
8615,7126,5532,215,234,968,7783,1333,1811
8616,4126,1913,7130,2737,5345,228,6803,5571
8617,109,7175,8803,443,7461,6658,5284,8286
8618,777,9197,753,7400,4881,835,9021,358
8619,8072,2404,1327,905,9679,7354,9855,8456
8620,1024,9451,9570,332,9133,9413,324,1528
8621,9878,5216,1755,5249,5001,9711,8491,93
8622,3139,7866,5642,7671,5913,712,4482,7889
8623,3918,9990,4970,3282,4845,2586,4196,9286
8624,1585,8499,8476,1041,32,7818,3686,5761
8625,8999,5970,5874,8198,8335,5345,2081,4856
8626,3107,9445,1557,7227,1453,4798,7790,4696
8627,3640,2204,855,9751,469,4940,7352,1047
8628,391,6826,905,4657,6521,5954,6669,3535
8629,3252,6334,97,564,4506,1838,2897,5824
8630,2206,7453,3037,9727,336,854,4804,6244
8631,6994,3536,7701,5363,2442,8636,9656,7654
8632,5105,9466,347,1292,8303,1908,2277,2925
8633,3346,6819,9560,7389,6193,1969,2192,1962
8634,1514,534,4401,3342,2193,7272,6302,8939
8635,8215,530,6085,7042,1278,6878,8480,8615
8636,4406,8183,2795,2698,3466,6920,5379,5076
8637,7404,231,770,2775,3880,2413,8748,2040
8638,525,9003,3187,8090,5888,2694,3898,4678
8639,5992,82,3338,6667,54,9963,5199,1956
8640,9737,7399,661,5932,4380,9710,5377,2913
8641,2170,5175,7596,2028,6452,4257,6215,657
8642,8492,6761,236,1853,737,2966,7048,8807
8643,4146,9474,7798,6617,2395,9731,8088,1146
8644,6686,6046,7618,4618,8619,7045,1394,3481
8645,2643,6224,8199,1680,7576,8109,5456,907
8646,9626,4174,6703,3668,3549,9101,2510,1576
8647,5166,8348,4519,9210,4262,4001,8123,418
8648,5031,2537,3184,831,5464,6736,8653,7153
8649,6551,1318,5431,5271,4480,816,7462,8360
8650,4486,510,2310,2732,6586,315,3133,3185
8651,6469,7514,3751,3467,1540,6086,1193,8951
8652,9495,6959,4831,1902,4716,8816,4815,5093
8653,9376,7309,5786,9757,9585,9498,3249,5638
8654,9505,1271,192,2453,7062,9360,1838,5222
8655,2780,1986,4023,9936,1166,309,338,2494
8656,7623,6553,8534,5873,5496,9120,2965,9872
8657,9663,7057,1907,7402,2810,8587,526,5258
8658,7090,771,8041,6341,586,8245,1814,4395
8659,2862,8492,8277,7459,6940,9782,9775,2129
8660,3227,2859,7017,2095,6930,5904,4599,477
8661,6495,5386,1153,6676,4611,8773,7877,3163
8662,1767,4875,8207,7792,1352,9567,7544,8459
8663,8847,5933,6549,1070,1033,2865,7270,8100
8664,5598,9327,7861,1260,9923,6156,6166,5949
8665,2802,9123,2451,6833,7685,1120,145,1810
8666,2216,5973,3462,6045,493,2447,9011,3085
8667,11,5343,5094,1887,2955,4413,3714,4819
8668,7470,8852,8080,8588,2800,5996,9287,2186
8669,2282,4286,9836,8976,266,3390,4864,497
8670,1305,5509,833,9551,2182,8568,9379,8081
8671,1960,5575,7860,2109,2053,8180,3642,4810
8672,3324,631,5172,6100,4869,9231,8496,3200
8673,8440,3420,1336,2935,9245,1879,1795,6940
8674,8942,5922,8569,7646,7425,7973,8545,5954
8675,8290,1105,3934,760,5169,9865,3789,4271
8676,2534,333,3806,4610,2519,2679,4266,9538
8677,2819,8000,8457,3908,9774,5922,5528,9512
8678,4070,4363,1020,3778,8195,9396,3700,3741
8679,2425,4146,3101,9552,3501,3862,8050,9274
8680,6259,5477,2288,8914,7011,5183,153,9733
8681,1598,2332,4878,6467,7276,1070,1306,1460
8682,8895,9533,5959,3335,5658,6806,2780,1297
8683,7902,1038,5905,8959,5603,3212,9744,5619
8684,3338,4818,1496,3673,558,1217,9819,3320
8685,4685,452,6640,7445,4834,6853,8025,3482
8686,3990,3799,4935,7483,2173,3260,3107,4099
8687,3766,4375,7009,5333,9274,5975,2206,47
8688,859,9288,3064,4767,6852,9035,7314,5143
8689,4467,6431,7506,6204,8377,1283,5633,8508
8690,8516,3159,7828,4628,1648,3605,1308,9918
8691,3225,1669,2116,1273,4559,9492,9280,242
8692,5864,4242,2312,3237,1927,5459,9386,6957
8693,6634,1461,1518,109,2755,9927,552,9583
8694,6400,728,4933,8234,1546,2175,761,6157
8695,2443,8994,2463,4790,7772,3971,9866,8972
8696,1116,6015,5427,5766,7831,7738,1065,3215
8697,1784,6256,1978,1402,8388,2431,7340,3760
8698,4820,7017,9652,252,4482,6781,8445,3094
8699,5526,4851,2969,2506,6537,6526,6082,5097
8700,4681,6478,3664,699,5077,9198,7164,4484
8701,4732,2758,9616,510,5396,8938,2784,2509
8702,6835,5713,7177,7692,7024,3904,4252,5603
8703,1085,2,8169,2518,1742,9220,8758,1660
8704,9416,2343,197,1166,2528,1507,7152,1713
8705,5581,1836,6664,8849,7123,830,2699,9874
8706,3303,8546,511,2395,3018,1401,385,9701
8707,1773,9562,1383,8510,9684,7810,6369,6132
8708,3625,7240,9120,9803,5858,3523,7440,5273
8709,5774,2913,7488,9563,8475,5373,5036,1042
8710,8776,9924,7548,665,4254,9317,561,6488
8711,9590,7002,750,8596,3138,2018,7709,2882
8712,9555,7803,2473,4660,7169,7295,8162,263
8713,5599,8486,345,9716,2627,5660,3904,5637
8714,3598,2586,6213,6199,4975,6621,8055,3367
8715,1947,8476,9232,7370,5421,9533,3932,3310
8716,3058,8323,8091,7563,3907,4015,3488,8774
8717,5313,4515,5921,3314,3250,1110,925,9407
8718,7125,9473,2389,646,7450,5609,420,1179
8719,1950,4990,9924,3241,3755,2790,2827,9640
8720,9102,5196,7680,3832,9715,5111,7630,4279
8721,5008,128,8514,1893,5986,2018,3747,2654
8722,6670,8727,1833,2750,9698,8966,9280,127
8723,6852,8763,6654,7884,4445,8766,5358,2683
8724,5779,7725,2312,2323,1947,2783,5604,1709
8725,6674,9136,7395,1945,5032,8222,7284,2973
8726,6128,1044,9217,7612,2671,406,3126,9059
8727,985,9831,1474,4591,1016,7191,2344,9565
8728,4697,2292,9159,7676,1562,9060,7423,2631
8729,8135,5144,4226,9505,9554,5319,3032,8871
8730,9313,1386,9857,9604,5083,6341,4973,9223
8731,6386,2941,4946,4025,2586,7100,7622,1738
8732,5757,1205,5429,948,3260,2010,7556,7432
8733,6036,7068,908,1267,3195,4635,9720,2047
8734,1791,3478,8795,2081,630,84,4012,1958
8735,1430,678,9738,9365,6331,5678,550,7874
8736,6570,325,5000,7402,274,8311,1523,9032
8737,6950,6575,9287,6738,754,7810,9352,9728
8738,3391,3918,6383,1965,7428,2042,2720,8234
8739,1048,9749,6321,2408,6678,1438,7217,2557
8740,1461,5121,4813,5684,5953,9756,1484,2410
8741,6391,8712,5230,7263,67,1536,8572,358
8742,5308,6654,7906,6103,2442,5982,3612,707
8743,1769,2011,3239,1537,1623,8696,2762,7618
8744,6644,5926,2589,9607,5214,4490,2016,8141
8745,8966,1723,3417,6976,2702,3659,7380,8418
8746,1299,8402,3141,5212,5922,3245,2738,9035
8747,8053,7908,301,4261,1059,4946,6059,7033
8748,5530,928,7824,9896,7692,9488,2922,1611
8749,800,8400,4688,691,1723,4519,8209,6329
8750,7657,2349,4635,8781,3367,1032,7279,9283
8751,3961,7710,7733,2597,9710,5975,9000,7827
8752,7934,2032,7805,6702,4804,7135,8921,4550
8753,6648,6751,1422,6830,2777,3493,114,2895
8754,7978,8550,1459,8727,7379,8406,1341,3072
8755,8453,4718,2120,2650,3110,9853,9573,6971
8756,3287,3052,2211,1816,6841,9229,8662,5808
8757,6660,5576,7048,1815,9754,4608,6450,6623
8758,799,5944,9974,523,1370,6402,4716,6265
8759,185,7033,5478,1305,8421,6450,6304,1154
8760,8868,4419,5488,1118,6370,6129,5378,8254
8761,5748,8625,9729,9411,4087,9846,596,1513
8762,1946,3942,698,3946,632,2073,9334,36
8763,4059,6455,4723,4138,1621,2746,9031,9682
8764,4276,2463,8530,3755,4548,596,4761,1120
8765,7185,4147,5927,7364,1847,6972,3423,2332
8766,3877,5995,2837,1081,6947,8038,1831,5315
8767,3931,7348,3386,529,507,6036,9750,1767
8768,4435,1614,1447,4109,830,3978,388,424
8769,6474,2033,5987,5342,90,2481,9380,290
8770,3984,6620,2070,6499,798,8109,6813,829
8771,3072,9649,1240,3596,1770,1898,5761,1424
8772,1549,7774,1259,1976,8966,4137,5993,9319
8773,4252,2248,7050,6010,6203,5347,4185,3179
8774,9627,5662,4966,5469,2834,1188,2594,765
8775,5915,4658,7630,6154,4946,5549,8207,4416
8776,7652,9774,4666,9333,3008,6198,8755,9429
8777,9474,2064,6200,271,6741,1310,3798,5120
8778,4301,9385,9185,8385,6198,7892,4283,815
8779,3175,6471,6933,5478,1784,2601,4892,7300
8780,9704,2700,9514,5021,2829,5864,7034,3051
8781,9456,8382,3221,3693,5604,8173,1236,1810
8782,4556,8622,6943,6476,5019,5199,2618,7200
8783,5185,6353,1524,4825,5727,3137,3576,7210
8784,9878,1598,9288,3481,8600,885,2589,6677
8785,1937,6087,4947,205,509,5996,1574,9744
8786,8627,3928,6575,8071,8619,1889,7195,8331
8787,8614,3408,7667,8131,1453,9584,8041,3524
8788,1633,3360,5116,6153,4845,7030,7863,9025
8789,672,6180,4927,3142,8416,1016,6781,9822
8790,246,4104,9422,7155,7063,9105,4230,2138
8791,3207,8525,5050,9063,5834,1689,1142,4619
8792,9812,3936,4251,8029,8949,373,7905,5207
8793,1272,2790,3354,1982,2235,6309,5072,1427
8794,26,9605,3689,1338,8781,250,110,4710
8795,1590,4836,731,7649,2814,5304,6293,7052
8796,9539,7012,975,5969,3507,8056,2948,5198
8797,6365,5070,6162,4514,1946,7764,8055,9317
8798,4901,9802,7985,3891,1398,3696,1559,9176
8799,2862,4437,2173,8630,567,7560,4329,4939
8800,1511,7174,5965,7058,4235,3790,8848,3639
8801,3805,7331,7780,9686,7865,6323,6071,5619
8802,8955,715,9260,4628,7444,820,6769,7488
8803,9086,2099,2687,1044,8974,2798,9539,1591
8804,7181,3640,2917,8304,6770,2245,6494,5114
8805,2540,527,5779,8041,371,6695,4311,6986
8806,2588,9259,9902,4088,8807,4285,8407,717
8807,8954,1459,9292,4899,2455,6122,6503,1125
8808,1338,3522,6805,5268,39,2948,467,4372
8809,3122,7078,5084,3910,3962,4544,1610,8296
8810,6332,9862,969,6682,5855,9294,7384,2212
8811,428,4986,6109,6613,6446,612,7295,7728
8812,1665,8497,2654,5787,1368,8566,9643,3493
8813,2784,7419,3673,9532,3206,3524,564,9054
8814,1919,7997,8759,9236,2608,9678,4281,149
8815,5857,4852,2825,1927,3415,1432,892,4764
8816,7514,6529,5311,5621,5532,2728,8334,3596
8817,5463,7801,6235,8468,800,8629,847,6028
8818,8214,9787,1139,793,9846,8043,5580,7959
8819,2469,2352,9828,3921,4261,7071,5607,2846
8820,5913,3055,3772,5373,4574,4867,8828,4355
8821,1766,4145,2088,9130,5493,2268,2008,7776
8822,7379,6678,2518,6812,1988,7870,3443,272
8823,9170,1215,4859,7555,8521,524,3056,1181
8824,9132,7546,2825,8480,7826,4759,825,5487
8825,7092,3055,3685,2224,5226,556,7787,166
8826,6124,221,1334,1984,422,4277,8779,9719
8827,743,7739,4185,8508,8960,9608,2793,8861
8828,7602,6447,5343,3258,5937,2406,6799,9610
8829,2569,3388,3691,6809,8346,9231,4608,3103
8830,1301,4526,5610,6596,191,9205,8554,8533
8831,2304,9097,2915,5706,8625,1854,8815,2957
8832,2658,8514,95,8373,1921,5653,7505,6772
8833,6486,6402,9953,9591,7509,5952,8876,2452
8834,5317,7351,2734,9949,8869,5122,8385,8426
8835,4465,7246,9012,3866,9211,4248,538,3801
8836,1380,1333,7134,2145,5471,4320,6813,6860
8837,2509,1433,5411,2522,1762,6978,2210,9235
8838,3658,2285,4018,2297,1434,2850,7671,6209
8839,855,3912,8744,8095,9273,2695,3191,1548
8840,937,2676,9710,3614,6399,3128,535,6436
8841,4969,2177,4439,557,1469,5392,7308,9709
8842,1401,8682,1396,3548,8676,4067,5592,270
8843,8829,8740,8881,5209,1063,7532,9527,6026
8844,4117,4498,9170,2665,898,7665,16,7339
8845,5531,2084,5581,1322,9701,2386,688,5206
8846,6117,8749,3921,6819,6952,1834,6063,5859
8847,4407,3612,3028,6151,2573,1328,232,7213
8848,1246,193,3623,6462,775,9903,943,1399
8849,421,774,1778,5560,6444,5422,2438,9253
8850,1957,5123,5240,7969,3824,7298,3844,6189
8851,1773,3889,1059,5110,1578,7568,5961,1118
8852,5052,8760,7936,7413,174,7513,8928,7508
8853,3687,3401,7325,5994,868,5753,9962,1707
8854,521,8017,8616,6747,2041,6310,5746,6375
8855,6904,8984,8758,707,7114,9315,2519,4021
8856,6439,9508,743,2431,5685,4953,9142,4618
8857,4059,458,7807,393,8935,8171,6377,7729
8858,3977,4993,7962,3247,6920,3726,5889,2309
8859,9162,1229,259,313,3607,5652,7189,8566
8860,7932,81,1983,5595,6787,3760,7011,3842
8861,4861,3353,4675,8066,7351,627,4444,3998
8862,7746,6215,6235,7579,6687,1577,290,5189
8863,7972,8206,1993,907,2943,1685,5825,4833
8864,8550,7652,7763,318,5673,242,9433,9206
8865,6973,9538,7144,2132,8050,145,989,6926
8866,8484,5975,7559,1315,7461,427,5622,4906
8867,177,248,5388,5206,2466,6886,8139,6132
8868,7727,4152,4067,7290,9501,19,1446,4800
8869,4265,7564,6997,3858,2295,2981,8285,7995
8870,5192,6208,4835,8490,7004,7216,885,8102
8871,3336,1529,357,3945,5285,1296,6910,5791
8872,4654,6763,7540,4812,1068,8097,3170,5002
8873,8881,1831,5908,7673,7243,3803,1063,1446
8874,7283,4381,2309,428,1366,4436,3104,8253
8875,7288,1724,713,2010,9872,8045,9411,512
8876,8053,4333,8697,5235,1328,2133,4429,9988
8877,9950,6126,3760,2505,5718,3517,2827,1796
8878,7031,8640,4120,6434,6560,4072,9398,829
8879,8128,21,8702,1823,9299,7013,6223,3103
8880,6661,6460,6378,8838,4082,4064,3753,9937
8881,7070,4444,8401,2653,5461,3081,9555,8488
8882,2583,2071,2645,800,7766,3999,3470,4976
8883,5470,6477,3622,3926,4336,4877,2373,7603
8884,6492,9425,5207,7010,8794,3451,8618,162
8885,9801,806,7487,8249,3790,4624,8305,3442
8886,490,4948,225,6900,8446,2374,9387,4350
8887,2630,3494,150,8590,7246,9113,4385,4587
8888,7646,7511,2512,2210,8957,7874,2026,6527
8889,6280,4329,8270,9197,2670,5722,7763,9127
8890,9556,8655,3995,9087,2689,5900,9480,1579
8891,4748,6188,8988,3070,9962,2815,7802,7701
8892,385,9114,2840,1453,5259,8504,9544,5746
8893,4132,1883,561,8460,3469,8260,8139,220
8894,9309,4069,7224,6417,8574,7034,6981,2235
8895,2660,3071,2968,9240,3164,9488,4428,4521
8896,7934,2622,2275,6887,2248,6340,3423,1248
8897,9243,863,4810,1866,6485,8934,6274,318
8898,6278,9588,2393,5223,9963,1226,2901,9214
8899,5901,1856,9538,4735,4812,373,5142,5831
8900,9620,89,7277,417,1116,9097,9124,105
8901,3646,4517,2557,1224,3976,6668,3389,5581
8902,699,9509,9195,6682,2165,8120,4131,7462
8903,4379,3003,8106,136,8564,3560,6222,949
8904,1214,3235,5833,8144,7975,6673,360,4462
8905,5900,8142,2489,6470,1685,6363,1537,3945
8906,6487,3172,7208,626,8467,4563,423,6280
8907,7403,10,4986,1976,3166,5451,4615,8275
8908,5311,7012,1172,3516,4963,6524,6559,5521
8909,1278,3826,6117,6023,1625,2598,3043,9042
8910,5535,3142,6744,2996,8954,8655,5851,9663
8911,1611,9290,3603,7294,9621,1416,9425,3256
8912,9976,3471,8337,864,2062,6994,187,9625
8913,5394,9606,3112,218,7483,6555,6591,9780
8914,8543,8890,3928,7657,5171,3950,4666,2557
8915,1510,5418,4354,6025,8095,7452,9013,3229
8916,1800,1332,5258,5319,9303,9279,8296,3730
8917,7893,4653,6745,7663,7819,7492,2028,3580
8918,2809,6540,9753,5052,8992,5760,1325,6141
8919,4369,2412,9916,2307,7698,1802,8013,2299
8920,7543,7179,7518,3357,6188,8625,9081,9745
8921,2909,637,7509,713,3702,7190,5728,9030
8922,5705,5027,6410,2894,1200,8467,8311,8485
8923,3297,1280,2110,2416,9717,4152,7358,5949
8924,8503,3581,7257,5785,506,4525,9711,5138
8925,1376,2719,6185,5807,5381,9008,3515,7332
8926,7837,5920,9026,4429,5084,8358,4534,6124
8927,9884,5836,4649,9627,3400,5397,7708,6447
8928,4992,2448,6403,3185,1864,4508,2066,7015
8929,4747,4499,5853,110,3785,3675,115,2280
8930,2354,5394,2156,9994,7034,1960,8827,599
8931,9136,2271,6025,6040,3404,6117,69,5050
8932,9711,9968,1330,6845,5213,4563,8938,2684
8933,7298,6586,4113,5107,8122,6159,9791,41
8934,8319,7599,8585,1596,1874,5145,3343,5000
8935,2414,1328,3259,6633,611,8276,9732,2311
8936,8788,8611,1110,8544,4736,2663,1054,6223
8937,3637,671,8011,204,5497,1767,7632,1588
8938,5573,9288,3680,4245,6479,9057,4846,5580
8939,3996,3290,4217,8252,8606,1897,1541,7092
8940,430,39,9254,4575,2748,7142,3541,2933
8941,9473,1356,5745,4063,2026,9126,9948,5301
8942,3284,5759,1768,7401,3663,9661,1056,3684
8943,753,5875,6745,3347,5277,246,1689,2548
8944,8401,6824,7535,1529,4886,1691,6812,5004
8945,7579,2008,1632,3029,4795,7889,6481,5718
8946,2948,7699,8247,1699,4682,3178,4768,9042
8947,426,1670,8938,4175,3421,7220,6016,3335
8948,3672,2876,3083,8325,5944,3136,2108,4999
8949,8860,1596,642,4749,3502,2864,5782,6897
8950,9949,7167,6718,7491,9951,1890,490,3895
8951,4797,8004,1636,1863,2848,1813,4333,9995
8952,6934,3582,3966,7763,1192,1484,9520,4593
8953,9860,1777,1932,5333,1440,5731,603,7824
8954,9153,1396,2736,3299,2973,5021,6180,3950
8955,4311,5879,3453,1042,9211,8037,1471,967
8956,5626,3270,9084,2810,2906,313,9635,8540
8957,178,5739,2774,8369,6936,175,6511,3330
8958,9061,6407,3592,9618,9804,3214,7273,7417
8959,8551,132,8062,9456,7052,7271,1868,7548
8960,1880,6486,564,5158,3682,3890,8293,5488
8961,4636,7301,7964,2287,5114,8357,768,7019
8962,4516,1251,5343,2152,4806,7279,314,7908
8963,3143,6435,5767,7776,2394,2515,2973,7799
8964,3243,6179,7451,7301,2176,9741,4886,7312
8965,3358,2967,3933,3537,9350,6497,6548,5146
8966,5377,3913,7944,7193,7427,3235,8568,5869
8967,6139,4730,6728,3852,5696,1388,1306,3264
8968,460,4262,1794,2200,9051,9765,9322,3745
8969,3503,7324,6486,8304,9870,8345,6577,2521
8970,3257,2307,8005,8698,4228,9096,5577,3648
8971,3024,1266,4328,6635,695,2820,5796,2830
8972,6140,4462,5317,6422,1113,7062,4268,5480
8973,1912,4350,3358,1575,8126,7798,6688,3745
8974,6593,3046,1387,9739,9417,9391,490,4331
8975,60,7929,174,9756,7512,8084,2983,142
8976,7756,6989,2368,8081,7974,2235,1517,2513
8977,9587,347,3426,1574,8057,4612,8863,7260
8978,9488,6022,2278,6505,3110,3995,8421,8283
8979,2024,2654,8933,844,2595,3362,8022,747
8980,2001,3155,5671,6730,4223,2185,2666,9564
8981,8069,7646,3545,6588,5965,3354,4740,6667
8982,6037,1579,9893,4325,6126,6702,5727,7855
8983,1367,9931,2527,623,8501,9687,6641,2171
8984,2232,1100,9335,8752,4882,5422,704,5419
8985,3596,9661,5873,8361,7445,1361,1794,5164
8986,652,6087,4747,2466,7221,4292,6985,780
8987,5530,6226,2722,3933,2260,9463,2438,3839
8988,1503,9749,6937,1779,5823,6257,3091,6317
8989,5158,1774,1828,643,6783,8743,6593,4144
8990,9667,8921,8441,1352,8167,6794,4663,6748
8991,5511,5887,599,7216,216,1417,5850,3064
8992,9786,8993,8622,3118,2414,5012,5986,2730
8993,293,895,2471,8479,5670,3022,1189,1522
8994,9703,2187,6774,5641,6760,5360,937,8786
8995,6316,5021,2085,2381,6666,5282,7634,4405
8996,5207,6408,7913,9661,157,4329,1596,9052
8997,3688,6061,5944,1446,9453,1904,2349,2484
8998,1708,4612,5470,2960,9366,7725,7425,9567
